shipment_id,timestamp,scan_type,status,delay_duration,route_id,warehouse_id,source_file,source_row_id,delay_id,delay_reason,delay_duration_showcase-delay-reports,initial_delay_duration,reported_at,route_id_showcase-delay-reports,warehouse_id_showcase-delay-reports,source_file_showcase-delay-reports,source_row_id_showcase-delay-reports,_delay_match,transfer_id,source_warehouse,destination_warehouse,transfer_time,expected_transfer_time,actual_transfer_time,transfer_status,source_file_showcase-warehouse-transfers,source_row_id_showcase-warehouse-transfers,_transfer_match,_record_source,_source_datasets,_integration_key
S00093,2024-03-10 17:13:00+00:00,delivery,delivered,0.0,R5,,synthetic_showcase,283,,,,,,,,,,left-only,T-S00093,W4,W2,2024-03-09 19:13:00+00:00,2024-03-09 18:13:00+00:00,2024-03-09 19:13:00+00:00,on_time,synthetic_showcase,46.0,both,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00093
S00094,2024-03-10 08:44:00+00:00,pickup,on_time,0.0,R2,W2,synthetic_showcase,284,,,,,,,,,,left-only,,,,,,,,,,left-only,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00094
S00094,2024-03-10 16:44:00+00:00,delivery,delivered,0.0,R2,,synthetic_showcase,285,,,,,,,,,,left-only,,,,,,,,,,left-only,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00094
S00095,2024-03-11 08:26:00+00:00,pickup,on_time,0.0,R4,W1,synthetic_showcase,286,,,,,,,,,,left-only,T-S00095,W1,W4,2024-03-11 17:26:00+00:00,2024-03-11 16:26:00+00:00,2024-03-11 17:26:00+00:00,on_time,synthetic_showcase,47.0,both,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00095
S00095,2024-03-11 17:26:00+00:00,hub_arrival,on_time,0.0,R4,W4,synthetic_showcase,287,,,,,,,,,,left-only,T-S00095,W1,W4,2024-03-11 17:26:00+00:00,2024-03-11 16:26:00+00:00,2024-03-11 17:26:00+00:00,on_time,synthetic_showcase,47.0,both,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00095
S00095,2024-03-11 20:26:00+00:00,hub_departure,on_time,0.0,R4,W4,synthetic_showcase,288,,,,,,,,,,left-only,T-S00095,W1,W4,2024-03-11 17:26:00+00:00,2024-03-11 16:26:00+00:00,2024-03-11 17:26:00+00:00,on_time,synthetic_showcase,47.0,both,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00095
S00095,2024-03-12 12:26:00+00:00,delivery,delivered,0.0,R4,,synthetic_showcase,289,,,,,,,,,,left-only,T-S00095,W1,W4,2024-03-11 17:26:00+00:00,2024-03-11 16:26:00+00:00,2024-03-11 17:26:00+00:00,on_time,synthetic_showcase,47.0,both,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00095
S00096,2024-03-12 09:28:00+00:00,pickup,on_time,0.0,R3,W3,synthetic_showcase,290,DL-S00096,weather,83.8,0.0,2024-03-13 11:28:00+00:00,R3,W5,synthetic_showcase,26.0,both,T-S00096,W3,W5,2024-03-12 16:28:00+00:00,2024-03-12 15:28:00+00:00,2024-03-12 16:28:00+00:00,delayed,synthetic_showcase,48.0,both,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00096
S00096,2024-03-12 16:28:00+00:00,hub_arrival,delayed,62.7,R3,W5,synthetic_showcase,291,DL-S00096,weather,83.8,0.0,2024-03-13 11:28:00+00:00,R3,W5,synthetic_showcase,26.0,both,T-S00096,W3,W5,2024-03-12 16:28:00+00:00,2024-03-12 15:28:00+00:00,2024-03-12 16:28:00+00:00,delayed,synthetic_showcase,48.0,both,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00096
S00096,2024-03-12 20:28:00+00:00,hub_departure,on_time,0.0,R3,W5,synthetic_showcase,292,DL-S00096,weather,83.8,0.0,2024-03-13 11:28:00+00:00,R3,W5,synthetic_showcase,26.0,both,T-S00096,W3,W5,2024-03-12 16:28:00+00:00,2024-03-12 15:28:00+00:00,2024-03-12 16:28:00+00:00,delayed,synthetic_showcase,48.0,both,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00096
S00096,2024-03-13 09:28:00+00:00,delivery,delivered,83.8,R3,,synthetic_showcase,293,DL-S00096,weather,83.8,0.0,2024-03-13 11:28:00+00:00,R3,W5,synthetic_showcase,26.0,both,T-S00096,W3,W5,2024-03-12 16:28:00+00:00,2024-03-12 15:28:00+00:00,2024-03-12 16:28:00+00:00,delayed,synthetic_showcase,48.0,both,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00096
S00097,2024-03-13 09:17:00+00:00,pickup,on_time,0.0,R1,W1,synthetic_showcase,294,,,,,,,,,,left-only,,,,,,,,,,left-only,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00097
S00097,2024-03-13 21:17:00+00:00,delivery,delivered,0.0,R1,,synthetic_showcase,295,,,,,,,,,,left-only,,,,,,,,,,left-only,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00097
S00098,2024-03-14 09:29:00+00:00,pickup,delayed,33.8,R2,W2,synthetic_showcase,296,DL-S00098,traffic,78.2,33.8,2024-03-15 19:29:00+00:00,R2,W2,synthetic_showcase,27.0,both,,,,,,,,,,left-only,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00098
S00098,2024-03-14 23:29:00+00:00,delivery_attempt,delayed,78.2,R2,,synthetic_showcase,297,DL-S00098,traffic,78.2,33.8,2024-03-15 19:29:00+00:00,R2,W2,synthetic_showcase,27.0,both,,,,,,,,,,left-only,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00098
S00098,2024-03-15 17:29:00+00:00,delivery,delivered,0.0,R2,,synthetic_showcase,298,DL-S00098,traffic,78.2,33.8,2024-03-15 19:29:00+00:00,R2,W2,synthetic_showcase,27.0,both,,,,,,,,,,left-only,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00098
S00099,2024-03-15 08:25:00+00:00,pickup,on_time,0.0,R5,W4,synthetic_showcase,299,,,,,,,,,,left-only,T-S00099,W4,W3,2024-03-15 13:25:00+00:00,2024-03-15 12:25:00+00:00,2024-03-15 13:25:00+00:00,on_time,synthetic_showcase,49.0,both,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00099
S00099,2024-03-15 13:25:00+00:00,hub_arrival,on_time,0.0,R5,W3,synthetic_showcase,300,,,,,,,,,,left-only,T-S00099,W4,W3,2024-03-15 13:25:00+00:00,2024-03-15 12:25:00+00:00,2024-03-15 13:25:00+00:00,on_time,synthetic_showcase,49.0,both,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00099
S00099,2024-03-15 15:25:00+00:00,hub_departure,on_time,0.0,R5,W3,synthetic_showcase,301,,,,,,,,,,left-only,T-S00099,W4,W3,2024-03-15 13:25:00+00:00,2024-03-15 12:25:00+00:00,2024-03-15 13:25:00+00:00,on_time,synthetic_showcase,49.0,both,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00099
S00099,2024-03-16 07:25:00+00:00,delivery,delivered,0.0,R5,,synthetic_showcase,302,,,,,,,,,,left-only,T-S00099,W4,W3,2024-03-15 13:25:00+00:00,2024-03-15 12:25:00+00:00,2024-03-15 13:25:00+00:00,on_time,synthetic_showcase,49.0,both,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00099
S00100,2024-03-16 09:47:00+00:00,pickup,delayed,85.8,R2,W2,synthetic_showcase,303,DL-S00100,traffic,85.8,85.8,2024-03-17 15:47:00+00:00,R2,W2,synthetic_showcase,28.0,both,,,,,,,,,,left-only,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00100
S00100,2024-03-16 23:47:00+00:00,delivery_attempt,delayed,26.3,R2,,synthetic_showcase,304,DL-S00100,traffic,85.8,85.8,2024-03-17 15:47:00+00:00,R2,W2,synthetic_showcase,28.0,both,,,,,,,,,,left-only,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00100
S00100,2024-03-17 13:47:00+00:00,delivery,delivered,0.0,R2,,synthetic_showcase,305,DL-S00100,traffic,85.8,85.8,2024-03-17 15:47:00+00:00,R2,W2,synthetic_showcase,28.0,both,,,,,,,,,,left-only,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00100
S00101,2024-03-17 08:48:00+00:00,pickup,on_time,0.0,R2,W2,synthetic_showcase,306,,,,,,,,,,left-only,T-S00101,W2,W5,2024-03-17 15:48:00+00:00,2024-03-17 14:48:00+00:00,2024-03-17 15:48:00+00:00,on_time,synthetic_showcase,50.0,both,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00101
S00101,2024-03-17 15:48:00+00:00,hub_arrival,on_time,0.0,R2,W5,synthetic_showcase,307,,,,,,,,,,left-only,T-S00101,W2,W5,2024-03-17 15:48:00+00:00,2024-03-17 14:48:00+00:00,2024-03-17 15:48:00+00:00,on_time,synthetic_showcase,50.0,both,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00101
S00101,2024-03-17 19:48:00+00:00,hub_departure,on_time,0.0,R2,W5,synthetic_showcase,308,,,,,,,,,,left-only,T-S00101,W2,W5,2024-03-17 15:48:00+00:00,2024-03-17 14:48:00+00:00,2024-03-17 15:48:00+00:00,on_time,synthetic_showcase,50.0,both,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00101
S00101,2024-03-18 08:48:00+00:00,delivery,delivered,0.0,R2,,synthetic_showcase,309,,,,,,,,,,left-only,T-S00101,W2,W5,2024-03-17 15:48:00+00:00,2024-03-17 14:48:00+00:00,2024-03-17 15:48:00+00:00,on_time,synthetic_showcase,50.0,both,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00101
S00102,2024-03-18 09:26:00+00:00,pickup,on_time,0.0,R1,W1,synthetic_showcase,310,,,,,,,,,,left-only,,,,,,,,,,left-only,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00102
S00102,2024-03-19 03:26:00+00:00,delivery,delivered,0.0,R1,,synthetic_showcase,311,,,,,,,,,,left-only,,,,,,,,,,left-only,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00102
S00103,2024-03-19 08:15:00+00:00,pickup,delayed,51.0,R2,W2,synthetic_showcase,312,DL-S00103,mechanical,108.9,51.0,2024-03-20 00:15:00+00:00,R2,W3,synthetic_showcase,29.0,both,T-S00103,W2,W3,2024-03-19 14:15:00+00:00,2024-03-19 13:15:00+00:00,2024-03-19 14:15:00+00:00,delayed,synthetic_showcase,51.0,both,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00103
S00103,2024-03-19 14:15:00+00:00,hub_arrival,delayed,18.4,R2,W3,synthetic_showcase,313,DL-S00103,mechanical,108.9,51.0,2024-03-20 00:15:00+00:00,R2,W3,synthetic_showcase,29.0,both,T-S00103,W2,W3,2024-03-19 14:15:00+00:00,2024-03-19 13:15:00+00:00,2024-03-19 14:15:00+00:00,delayed,synthetic_showcase,51.0,both,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00103
S00103,2024-03-19 16:15:00+00:00,hub_departure,delayed,20.0,R2,W3,synthetic_showcase,314,DL-S00103,mechanical,108.9,51.0,2024-03-20 00:15:00+00:00,R2,W3,synthetic_showcase,29.0,both,T-S00103,W2,W3,2024-03-19 14:15:00+00:00,2024-03-19 13:15:00+00:00,2024-03-19 14:15:00+00:00,delayed,synthetic_showcase,51.0,both,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00103
S00103,2024-03-19 22:15:00+00:00,delivery,delivered,108.9,R2,,synthetic_showcase,315,DL-S00103,mechanical,108.9,51.0,2024-03-20 00:15:00+00:00,R2,W3,synthetic_showcase,29.0,both,T-S00103,W2,W3,2024-03-19 14:15:00+00:00,2024-03-19 13:15:00+00:00,2024-03-19 14:15:00+00:00,delayed,synthetic_showcase,51.0,both,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00103
S00104,2024-03-20 09:49:00+00:00,pickup,delayed,24.6,R2,W2,synthetic_showcase,316,DL-S00104,traffic,24.6,24.6,2024-03-21 03:49:00+00:00,R2,W1,synthetic_showcase,30.0,both,T-S00104,W2,W1,2024-03-20 16:49:00+00:00,2024-03-20 15:49:00+00:00,2024-03-20 16:49:00+00:00,on_time,synthetic_showcase,52.0,both,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00104
S00104,2024-03-20 16:49:00+00:00,hub_arrival,on_time,0.0,R2,W1,synthetic_showcase,317,DL-S00104,traffic,24.6,24.6,2024-03-21 03:49:00+00:00,R2,W1,synthetic_showcase,30.0,both,T-S00104,W2,W1,2024-03-20 16:49:00+00:00,2024-03-20 15:49:00+00:00,2024-03-20 16:49:00+00:00,on_time,synthetic_showcase,52.0,both,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00104
S00104,2024-03-20 19:49:00+00:00,hub_departure,on_time,0.0,R2,W1,synthetic_showcase,318,DL-S00104,traffic,24.6,24.6,2024-03-21 03:49:00+00:00,R2,W1,synthetic_showcase,30.0,both,T-S00104,W2,W1,2024-03-20 16:49:00+00:00,2024-03-20 15:49:00+00:00,2024-03-20 16:49:00+00:00,on_time,synthetic_showcase,52.0,both,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00104
S00104,2024-03-21 01:49:00+00:00,delivery,delivered,0.0,R2,,synthetic_showcase,319,DL-S00104,traffic,24.6,24.6,2024-03-21 03:49:00+00:00,R2,W1,synthetic_showcase,30.0,both,T-S00104,W2,W1,2024-03-20 16:49:00+00:00,2024-03-20 15:49:00+00:00,2024-03-20 16:49:00+00:00,on_time,synthetic_showcase,52.0,both,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00104
S00105,2024-03-21 09:50:00+00:00,pickup,on_time,0.0,R4,W1,synthetic_showcase,320,,,,,,,,,,left-only,,,,,,,,,,left-only,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00105
S00105,2024-03-22 02:50:00+00:00,delivery,delivered,0.0,R4,,synthetic_showcase,321,,,,,,,,,,left-only,,,,,,,,,,left-only,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00105
S00106,2024-03-01 09:35:00+00:00,pickup,on_time,0.0,R1,W1,synthetic_showcase,322,,,,,,,,,,left-only,,,,,,,,,,left-only,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00106
S00106,2024-03-02 01:35:00+00:00,delivery,delivered,0.0,R1,,synthetic_showcase,323,,,,,,,,,,left-only,,,,,,,,,,left-only,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00106
S00107,2024-03-02 08:53:00+00:00,pickup,on_time,0.0,R6,W5,synthetic_showcase,324,DL-S00107,weather,53.7,0.0,2024-03-03 04:53:00+00:00,R6,W3,synthetic_showcase,31.0,both,T-S00107,W5,W3,2024-03-02 13:53:00+00:00,2024-03-02 12:53:00+00:00,2024-03-02 13:53:00+00:00,delayed,synthetic_showcase,53.0,both,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00107
S00107,2024-03-02 13:53:00+00:00,hub_arrival,delayed,20.0,R6,W3,synthetic_showcase,325,DL-S00107,weather,53.7,0.0,2024-03-03 04:53:00+00:00,R6,W3,synthetic_showcase,31.0,both,T-S00107,W5,W3,2024-03-02 13:53:00+00:00,2024-03-02 12:53:00+00:00,2024-03-02 13:53:00+00:00,delayed,synthetic_showcase,53.0,both,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00107
S00107,2024-03-02 16:53:00+00:00,hub_departure,on_time,0.0,R6,W3,synthetic_showcase,326,DL-S00107,weather,53.7,0.0,2024-03-03 04:53:00+00:00,R6,W3,synthetic_showcase,31.0,both,T-S00107,W5,W3,2024-03-02 13:53:00+00:00,2024-03-02 12:53:00+00:00,2024-03-02 13:53:00+00:00,delayed,synthetic_showcase,53.0,both,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00107
S00107,2024-03-03 02:53:00+00:00,delivery,delivered,53.7,R6,,synthetic_showcase,327,DL-S00107,weather,53.7,0.0,2024-03-03 04:53:00+00:00,R6,W3,synthetic_showcase,31.0,both,T-S00107,W5,W3,2024-03-02 13:53:00+00:00,2024-03-02 12:53:00+00:00,2024-03-02 13:53:00+00:00,delayed,synthetic_showcase,53.0,both,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00107
S00108,2024-03-03 08:19:00+00:00,pickup,on_time,0.0,R5,W4,synthetic_showcase,328,DL-S00108,mechanical,32.5,0.0,2024-03-04 11:19:00+00:00,R5,W3,synthetic_showcase,32.0,both,T-S00108,W4,W3,2024-03-03 18:19:00+00:00,2024-03-03 17:19:00+00:00,2024-03-03 18:19:00+00:00,delayed,synthetic_showcase,54.0,both,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00108
S00108,2024-03-03 18:19:00+00:00,hub_arrival,delayed,32.5,R5,W3,synthetic_showcase,329,DL-S00108,mechanical,32.5,0.0,2024-03-04 11:19:00+00:00,R5,W3,synthetic_showcase,32.0,both,T-S00108,W4,W3,2024-03-03 18:19:00+00:00,2024-03-03 17:19:00+00:00,2024-03-03 18:19:00+00:00,delayed,synthetic_showcase,54.0,both,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00108
S00108,2024-03-03 22:19:00+00:00,hub_departure,on_time,0.0,R5,W3,synthetic_showcase,330,DL-S00108,mechanical,32.5,0.0,2024-03-04 11:19:00+00:00,R5,W3,synthetic_showcase,32.0,both,T-S00108,W4,W3,2024-03-03 18:19:00+00:00,2024-03-03 17:19:00+00:00,2024-03-03 18:19:00+00:00,delayed,synthetic_showcase,54.0,both,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00108
S00108,2024-03-04 09:19:00+00:00,delivery,delivered,0.0,R5,,synthetic_showcase,331,DL-S00108,mechanical,32.5,0.0,2024-03-04 11:19:00+00:00,R5,W3,synthetic_showcase,32.0,both,T-S00108,W4,W3,2024-03-03 18:19:00+00:00,2024-03-03 17:19:00+00:00,2024-03-03 18:19:00+00:00,delayed,synthetic_showcase,54.0,both,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00108
S00109,2024-03-04 09:47:00+00:00,pickup,on_time,0.0,R6,W5,synthetic_showcase,332,DL-S00109,customs,49.0,0.0,2024-03-05 04:47:00+00:00,R6,W2,synthetic_showcase,33.0,both,T-S00109,W5,W2,2024-03-04 15:47:00+00:00,2024-03-04 14:47:00+00:00,2024-03-04 15:47:00+00:00,on_time,synthetic_showcase,55.0,both,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00109
S00109,2024-03-04 15:47:00+00:00,hub_arrival,on_time,0.0,R6,W2,synthetic_showcase,333,DL-S00109,customs,49.0,0.0,2024-03-05 04:47:00+00:00,R6,W2,synthetic_showcase,33.0,both,T-S00109,W5,W2,2024-03-04 15:47:00+00:00,2024-03-04 14:47:00+00:00,2024-03-04 15:47:00+00:00,on_time,synthetic_showcase,55.0,both,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00109
S00109,2024-03-04 19:47:00+00:00,hub_departure,delayed,25.6,R6,W2,synthetic_showcase,334,DL-S00109,customs,49.0,0.0,2024-03-05 04:47:00+00:00,R6,W2,synthetic_showcase,33.0,both,T-S00109,W5,W2,2024-03-04 15:47:00+00:00,2024-03-04 14:47:00+00:00,2024-03-04 15:47:00+00:00,on_time,synthetic_showcase,55.0,both,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00109
S00109,2024-03-05 02:47:00+00:00,delivery,delivered,49.0,R6,,synthetic_showcase,335,DL-S00109,customs,49.0,0.0,2024-03-05 04:47:00+00:00,R6,W2,synthetic_showcase,33.0,both,T-S00109,W5,W2,2024-03-04 15:47:00+00:00,2024-03-04 14:47:00+00:00,2024-03-04 15:47:00+00:00,on_time,synthetic_showcase,55.0,both,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00109
S00110,2024-03-05 09:46:00+00:00,pickup,on_time,0.0,R1,W1,synthetic_showcase,336,,,,,,,,,,left-only,,,,,,,,,,left-only,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00110
S00110,2024-03-06 03:46:00+00:00,delivery,delivered,0.0,R1,,synthetic_showcase,337,,,,,,,,,,left-only,,,,,,,,,,left-only,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00110
S00111,2024-03-06 09:14:00+00:00,pickup,on_time,0.0,R2,W2,synthetic_showcase,338,,,,,,,,,,left-only,,,,,,,,,,left-only,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00111
S00111,2024-03-07 00:14:00+00:00,delivery,delivered,0.0,R2,,synthetic_showcase,339,,,,,,,,,,left-only,,,,,,,,,,left-only,showcase_shipment_scans_cleaned,"showcase_shipment_scans_cleaned,showcase_delay_reports_cleaned,showcase_warehouse_transfers_cleaned",S00111
